"Project","ReleaseId","Path","Class","isLongMethod","isGodClass","isFeatureEnvy","isDuplicatedCode","CodeSmells","NSmells","Buggy"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/AvroUtf8InputFormat.java/","org.apache.avro.mapred.AvroUtf8InputFormat","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/parsing/SkipParser.java/","org.apache.avro.io.parsing.SkipParser.SkipHandler","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputService.java/","org.apache.avro.mapred.tether.TetherOutputService","0","1","1","0","2","4","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/HadoopReducer.java/","org.apache.avro.mapred.HadoopReducer","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/AvroJob.java/","org.apache.avro.mapred.AvroJob","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/TraceCollection.java/","org.apache.avro.ipc.trace.TraceCollection.TraceComparotor","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/stats/StatsServer.java/","org.apache.avro.ipc.stats.StatsServer","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java/","org.apache.avro.specific.SpecificDatumReader.SchemaConstructable","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/tether/TetherKeySerialization.java/","org.apache.avro.mapred.tether.TetherKeySerialization","0","0","1","0","1","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java/","org.apache.avro.io.ResolvingDecoder","0","1","1","1","0","3","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/file/DeflateCodec.java/","org.apache.avro.file.DeflateCodec.Option","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.EnumLabelsAction","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/generic/GenericDatumWriter.java/","org.apache.avro.generic.GenericDatumWriter","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/generic/GenericFixed.java/","org.apache.avro.generic.GenericFixed","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/NettyTransceiver.java/","org.apache.avro.ipc.NettyTransceiver","0","0","1","0","2","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/specific/SpecificData.java/","org.apache.avro.specific.SpecificData","1","1","1","0","1","4","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java/","org.apache.avro.ipc.stats.Histogram.Entry","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/AvroMapper.java/","org.apache.avro.mapred.AvroMapper","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java/","org.apache.avro.specific.SpecificDatumWriter","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/DatagramServer.java/","org.apache.avro.ipc.DatagramServer","0","0","1","0","2","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.MapSchema","0","0","1","0","4","5","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/reflect/ReflectData.java/","org.apache.avro.reflect.ReflectData","1","1","1","0","3","6","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.DoubleSchema","0","0","0","0","0","0","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.LongSchema","0","0","0","0","0","0","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/Server.java/","org.apache.avro.ipc.Server","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.Kind","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/SchemaParseException.java/","org.apache.avro.SchemaParseException","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java/","org.apache.avro.ipc.trace.InMemorySpanStorage","0","1","1","0","1","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/file/SeekableFileInput.java/","org.apache.avro.file.SeekableFileInput","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/TracePlugin.java/","org.apache.avro.ipc.trace.TracePlugin.StorageType","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/stats/Stopwatch.java/","org.apache.avro.ipc.stats.Stopwatch.Ticks","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/file/DeflateCodec.java/","org.apache.avro.file.DeflateCodec","0","0","1","0","1","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java/","org.apache.avro.io.parsing.JsonGrammarGenerator","0","1","1","1","0","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/file/NullCodec.java/","org.apache.avro.file.NullCodec.Option","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Field.Order","0","0","0","0","0","0","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/HadoopReducerBase.java/","org.apache.avro.mapred.HadoopReducerBase.ReduceIterable","0","0","1","0","4","5","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/SequenceFileRecordReader.java/","org.apache.avro.mapred.SequenceFileRecordReader","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.PositionFilter","0","0","1","0","1","2","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/Trace.java/","org.apache.avro.ipc.trace.Trace.NodeComparator","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java/","org.apache.avro.ipc.stats.Histogram.Segmenter","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java/","org.apache.avro.ipc.HttpTransceiver","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/HadoopReducer.java/","org.apache.avro.mapred.HadoopReducer.ReduceCollector","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java/","org.apache.avro.specific.SpecificCompiler.OutputFile","0","0","1","0","1","2","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/NettyTransceiver.java/","org.apache.avro.ipc.NettyTransceiver.NettyClientAvroHandler","0","0","1","0","2","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/util/Utf8.java/","org.apache.avro.util.Utf8","0","1","1","0","4","6","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/DecoderFactory.java/","org.apache.avro.io.DecoderFactory","0","0","1","0","1","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/Transceiver.java/","org.apache.avro.ipc.Transceiver","0","0","0","0","1","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/file/CodecFactory.java/","org.apache.avro.file.CodecFactory","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/AvroKey.java/","org.apache.avro.mapred.AvroKey","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/TraceClientServlet.java/","org.apache.avro.ipc.trace.TraceClientServlet","0","1","1","1","7","10","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/file/DataFileReader.java/","org.apache.avro.file.DataFileReader","0","0","1","0","1","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/Responder.java/","org.apache.avro.ipc.Responder","1","1","1","0","1","4","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/BinaryEncoder.java/","org.apache.avro.io.BinaryEncoder.ReuseByteWriter","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.Record","0","0","1","0","0","1","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/specific/SpecificResponder.java/","org.apache.avro.specific.SpecificResponder","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/HadoopCombiner.java/","org.apache.avro.mapred.HadoopCombiner.PairCollector","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/stats/StatsPlugin.java/","org.apache.avro.ipc.stats.StatsPlugin","0","1","1","1","0","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/specific/SpecificFixed.java/","org.apache.avro.specific.SpecificFixed","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/tether/TetherJob.java/","org.apache.avro.mapred.tether.TetherJob","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/stats/StatsServlet.java/","org.apache.avro.ipc.stats.StatsServlet.RenderableMessage","0","0","0","0","5","5","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/generic/IndexedRecord.java/","org.apache.avro.generic.IndexedRecord","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/SequenceFileReader.java/","org.apache.avro.mapred.SequenceFileReader.Converter","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/util/WeakIdentityHashMap.java/","org.apache.avro.util.WeakIdentityHashMap.IdentityWeakReference","0","0","0","0","2","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.UnionAdjustAction","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.ArraySchema","0","0","1","0","4","5","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/tool/RpcSendTool.java/","org.apache.avro.tool.RpcSendTool","0","0","1","1","1","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/SequenceFileReader.java/","org.apache.avro.mapred.SequenceFileReader.WritableData","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/AvroReducer.java/","org.apache.avro.mapred.AvroReducer","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/reflect/Stringable.java/","org.apache.avro.reflect.Stringable","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/SpanAggregator.java/","org.apache.avro.ipc.trace.SpanAggregator","1","1","1","0","4","7","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/NettyServer.java/","org.apache.avro.ipc.NettyServer.NettyServerAvroHandler","0","0","1","0","2","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/JsonDecoder.java/","org.apache.avro.io.JsonDecoder","0","1","1","1","0","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputFormat.java/","org.apache.avro.mapred.tether.TetherOutputFormat","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java/","org.apache.avro.mapred.AvroKeyComparator","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/generic/GenericRequestor.java/","org.apache.avro.generic.GenericRequestor","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/AvroSerialization.java/","org.apache.avro.mapred.AvroSerialization","0","0","1","0","1","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java/","org.apache.avro.io.parsing.ResolvingGrammarGenerator","1","1","1","1","9","13","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/SpanAggregator.java/","org.apache.avro.ipc.trace.SpanAggregator.SpanAggregationResults","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/tool/Main.java/","org.apache.avro.tool.Main","0","1","1","0","6","8","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.Repeater","0","0","1","0","1","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java/","org.apache.avro.ipc.trace.TracePluginConfiguration","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/ParsingDecoder.java/","org.apache.avro.io.ParsingDecoder","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Name","0","1","1","0","4","6","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/HttpServer.java/","org.apache.avro.ipc.HttpServer","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/Protocol.java/","org.apache.avro.Protocol.TwoWayMessage","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/file/NullCodec.java/","org.apache.avro.file.NullCodec","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java/","org.apache.avro.reflect.ReflectResponder","0","0","0","0","1","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/reflect/Union.java/","org.apache.avro.reflect.Union","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData","1","1","1","1","8","12","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/SequenceFileReader.java/","org.apache.avro.mapred.SequenceFileReader","0","1","1","0","11","13","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java/","org.apache.avro.mapred.AvroInputFormat","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java/","org.apache.avro.tool.DataFileReadTool","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/HadoopCombiner.java/","org.apache.avro.mapred.HadoopCombiner","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/RPCContext.java/","org.apache.avro.ipc.RPCContext","0","1","0","0","2","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/StaticServlet.java/","org.apache.avro.ipc.trace.StaticServlet","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/tether/TetherKeyComparator.java/","org.apache.avro.mapred.tether.TetherKeyComparator","0","0","1","0","1","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java/","org.apache.avro.tool.RpcReceiveTool","0","0","1","1","2","4","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/tether/TetherKeySerialization.java/","org.apache.avro.mapred.tether.TetherKeySerialization.TetherDataSerializer","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.FieldOrderAction","0","0","0","0","2","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter","0","1","1","0","3","5","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/SaslSocketTransceiver.java/","org.apache.avro.ipc.SaslSocketTransceiver.AnonymousClient","0","0","1","0","9","10","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java/","org.apache.avro.io.ValidatingEncoder","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/tether/TetherInputFormat.java/","org.apache.avro.mapred.tether.TetherInputFormat","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/parsing/SkipParser.java/","org.apache.avro.io.parsing.SkipParser","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/NettyTransportCodec.java/","org.apache.avro.ipc.NettyTransportCodec","0","0","0","0","4","4","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/DatumWriter.java/","org.apache.avro.io.DatumWriter","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Field","0","1","1","0","3","5","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/TracePlugin.java/","org.apache.avro.ipc.trace.TracePlugin.TraceResponder","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/SaslSocketServer.java/","org.apache.avro.ipc.SaslSocketServer","0","0","1","0","12","13","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/SequenceFileInputFormat.java/","org.apache.avro.mapred.SequenceFileInputFormat","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/AvroRuntimeException.java/","org.apache.avro.AvroRuntimeException","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/file/LengthLimitedInputStream.java/","org.apache.avro.file.LengthLimitedInputStream","0","0","1","0","1","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/file/DataFileConstants.java/","org.apache.avro.file.DataFileConstants","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/tether/TetherReducer.java/","org.apache.avro.mapred.tether.TetherReducer","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java/","org.apache.avro.generic.GenericDatumReader","0","1","1","0","1","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/NettyTransportCodec.java/","org.apache.avro.ipc.NettyTransportCodec.NettyFrameDecoder","0","0","1","0","4","5","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/SaslSocketServer.java/","org.apache.avro.ipc.SaslSocketServer.AnonymousServer","0","0","0","0","9","9","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/generic/GenericResponder.java/","org.apache.avro.generic.GenericResponder","0","0","1","0","1","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/Protocol.java/","org.apache.avro.Protocol.Message","0","1","1","0","3","5","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/ParsingEncoder.java/","org.apache.avro.io.ParsingEncoder","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/","org.apache.avro.io.BlockingBinaryEncoder.BlockedValue","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.IntCheckAction","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java/","org.apache.avro.io.DirectBinaryDecoder","0","1","1","0","3","5","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema","1","1","1","0","83","86","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/tether/TetheredProcess.java/","org.apache.avro.mapred.tether.TetheredProcess","0","1","1","0","1","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/tether/TetherMapRunner.java/","org.apache.avro.mapred.tether.TetherMapRunner","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java/","org.apache.avro.ipc.stats.Histogram.SegmenterException","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/DecoderFactory.java/","org.apache.avro.io.DecoderFactory.DefaultDecoderFactory","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/","org.apache.avro.io.BlockingBinaryEncoder.BlockedValue.State","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java/","org.apache.avro.specific.SpecificExceptionBase","0","0","1","0","2","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.NullSchema","0","0","0","0","0","0","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/TraceNode.java/","org.apache.avro.ipc.trace.TraceNode","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java/","org.apache.avro.reflect.ReflectDatumReader","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.Fixed","0","1","1","0","3","5","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/specific/FixedSize.java/","org.apache.avro.specific.FixedSize","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/Requestor.java/","org.apache.avro.ipc.Requestor","1","1","1","0","0","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/mapred/tether/TetherRecordReader.java/","org.apache.avro.mapred.tether.TetherRecordReader","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/parsing/Parser.java/","org.apache.avro.io.parsing.Parser","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/NettyTransceiver.java/","org.apache.avro.ipc.NettyTransceiver.CallFuture","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/SpanStorage.java/","org.apache.avro.ipc.trace.SpanStorage","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/JsonEncoder.java/","org.apache.avro.io.JsonEncoder","0","1","1","0","0","2","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/BinaryEncoder.java/","org.apache.avro.io.BinaryEncoder.SimpleByteWriter","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.EnumSymbol","0","0","1","0","0","1","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.UnionSchema","0","0","1","0","5","6","yes"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/NettyServer.java/","org.apache.avro.ipc.NettyServer","0","0","1","0","2","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java/","org.apache.avro.ipc.stats.Histogram","0","1","1","0","7","9","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/specific/SpecificRecord.java/","org.apache.avro.specific.SpecificRecord","0","0","0","0","0","0","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/stats/Stopwatch.java/","org.apache.avro.ipc.stats.Stopwatch.SystemTicks","0","0","1","0","0","1","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/ipc/trace/TraceCollection.java/","org.apache.avro.ipc.trace.TraceCollection","0","1","1","0","6","8","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java/","org.apache.avro.io.parsing.ValidatingGrammarGenerator.LitS","0","0","1","0","2","3","no"
"avro","release-1.4.1","/lang/java/src/java/org/apache/avro/io/BinaryDecoder.java/","org.apache.avro.io.BinaryDecoder.InputStreamByteSource","0","1","1","0","4","6","no"
"avro","release-1.5.0","/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Util.java/","org.apache.avro.ipc.trace.Util","0","1","1","0","7","9","no"
"avro","release-1.5.0","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.PositionFilter","0","0","1","0","0","1","yes"
"avro","release-1.5.0","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java/","org.apache.avro.mapred.AvroSerialization.AvroWrapperSerializer","0","0","1","0","0","1","yes"
"avro","release-1.5.0","/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java/","org.apache.avro.io.DirectBinaryDecoder.ReuseByteReader","0","0","0","0","0","0","yes"
"avro","release-1.5.0","/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePlugin.java/","org.apache.avro.ipc.trace.TracePlugin","1","1","1","0","2","5","no"
"avro","release-1.5.0","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java/","org.apache.avro.generic.GenericDatumReader","0","1","1","0","1","3","yes"
"avro","release-1.5.0","/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java/","org.apache.avro.mapred.tether.TetherPartitioner","0","0","1","0","0","1","no"
"avro","release-1.5.0","/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java/","org.apache.avro.ipc.Requestor","1","1","1","0","0","3","yes"
"avro","release-1.5.0","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.StringSchema","0","0","0","0","0","0","yes"
"avro","release-1.5.0","/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/","org.apache.avro.compiler.specific.SpecificCompiler","0","1","1","0","5","7","yes"
"avro","release-1.5.0","/lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java/","org.apache.avro.mapred.HadoopReducer.ReduceCollector","0","0","1","0","0","1","no"
"avro","release-1.5.0","/lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java/","org.apache.avro.io.BinaryDecoder.BufferAccessor","0","1","1","0","2","4","yes"
"avro","release-1.5.0","/lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java/","org.apache.avro.specific.SpecificDatumWriter","0","0","1","0","0","1","no"
"avro","release-1.5.0","/lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java/","org.apache.avro.io.BinaryEncoder","0","0","1","0","0","1","no"
"avro","release-1.5.0","/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java/","org.apache.avro.ipc.trace.TraceCollection.TraceNodeStats","0","1","1","0","0","2","no"
"avro","release-1.5.0","/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java/","org.apache.avro.ipc.RPCPlugin","0","0","0","0","0","0","no"
"avro","release-1.5.0","/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Trace.java/","org.apache.avro.ipc.trace.Trace.NodeComparator","0","1","1","0","0","2","no"
