Project,Path,Method,ReleaseId,LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,TotalOperators,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,CodeSmells,Touches,prevCodeSmells,prevBuggy,Buggy
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/MetaRangeImpl.java/,"public CompletableFuture<ServingState> getServingState()",release-4.7.1,4,3,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/,"private MVCCRecord getKeyRecord(K key, byte[] keyBytes)",release-4.7.1,13,10,2,1,2,12,4,14,14.0,18.0,68.53238859703687,1.1666666666666667,79.9544533632097,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/server/src/main/java/org/apache/bookkeeper/stream/server/service/BookieWatchService.java/,"protected void doStart()",release-4.7.1,22,17,1,0,1,22,2,26,23.0,28.0,126.65973476959637,0.5909090909090909,74.84438872748876,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/," boolean processCompareOp(@Nullable MVCCRecord record, CompareOp<K, V> op)",release-4.7.1,61,42,18,7,5,31,19,78,36.0,97.0,501.4827251399043,6.290322580645161,3154.4881097510106,4,1,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/ClientAuthProvider.java/," void process(AuthToken m, AuthCallbacks.GenericCallback<AuthToken> cb)",release-4.7.1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorageRocksDB.java/,"public CloseableIterator<byte[]> keys()",release-4.7.1,25,13,1,0,0,10,0,17,10.0,17.0,56.472777613085164,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookieAuthProvider.java/," BookieAuthProvider newProvider(BookieConnectionPeer connection, AuthCallbacks.GenericCallback<Void> completeCb)",release-4.7.1,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,yes,yes
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/metadata/BKDLConfig.java/,"public BKDLConfig setFirstLogSegmentSeqNo(long firstLogSegmentSeqNo)",release-4.7.1,4,3,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/," long deleteUsingIter(WriteBatch batch, K key, byte[] rawKey, @Nullable byte[] rawEndKey, List<byte[]> resultKeys, List<MVCCRecord> resultValues, boolean countOnly)",release-4.7.1,43,26,4,3,5,25,6,48,30.0,54.0,264.97209216286,4.8,1271.866042381728,3,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/acl/ZKAccessControl.java/,"public AccessControlEntry getAccessControlEntry()",release-4.7.1,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/,"public synchronized V get(K key)",release-4.7.1,8,5,1,0,0,8,0,10,8.0,10.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/MetaRangeImpl.java/,"public static final byte[] getStreamRangeKey(long streamId, long rangeId)",release-4.7.1,7,6,1,0,3,10,4,18,13.0,22.0,81.40967379910403,2.7,219.8061192575809,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/,"private void deleteRaw(byte[] keyBytes)",release-4.7.1,7,6,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorageRocksDB.java/,"public byte[] next()",release-4.7.1,7,5,1,0,0,5,0,8,5.0,8.0,18.575424759098897,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/MetaRangeImpl.java/,"public CompletableFuture<MetaRange> load(long streamId)",release-4.7.1,15,11,2,1,0,13,0,15,13.0,15.0,55.506595772116384,0.0,0.0,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/store/MVCCStoreFactoryImpl.java/,"private File chooseLocalStoreDir(long streamId)",release-4.7.1,4,3,1,0,1,3,1,4,4.0,5.0,10.0,0.6666666666666666,6.666666666666666,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/store/MVCCStoreFactoryImpl.java/," CompletableFuture<MVCCAsyncStore<byte[], byte[]>> newStore(long scId, long streamId, long rangeId)",release-4.7.1,52,20,3,2,2,56,2,91,58.0,93.0,544.7922325468642,1.625,885.2873778886543,1,1,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/,"public OpFactory<K, V> getOpFactory()",release-4.7.1,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorage.java/," void deleteRange(byte[] beginKey, byte[] endKey) throws IOException",release-4.7.1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/MetaRangeImpl.java/,"public synchronized String getName()",release-4.7.1,5,3,1,0,1,4,1,5,5.0,6.0,13.931568569324174,0.625,8.707230355827608,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/MetaRangeImpl.java/,"private void checkLifecycleState(LifecycleState expected)",release-4.7.1,3,2,1,0,2,5,4,7,7.0,11.0,30.880904142633646,1.4,43.2332657996871,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/MetaRangeImpl.java/,"private CompletableFuture<T> checkStreamCreated(Supplier<CompletableFuture<T>> supplier)",release-4.7.1,17,16,2,1,0,16,0,22,16.0,22.0,88.0,0.0,0.0,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/,"public synchronized void flush() throws StateStoreException",release-4.7.1,11,9,2,1,2,7,2,8,9.0,10.0,31.699250014423125,1.1428571428571428,36.22771430219785,1,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorage.java/," void remove(byte[] key) throws IOException",release-4.7.1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/acl/ZKAccessControl.java/,"public void processResult(int rc, String path, Object ctx, byte[] data, Stat stat)",release-4.7.1,13,11,2,1,1,15,1,22,16.0,23.0,92.0,0.7333333333333333,67.46666666666667,1,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorageRocksDB.java/,"public void remove(byte[] key) throws IOException",release-4.7.1,8,6,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/metadata/BKDLConfig.java/,"public String getBkLedgersPath()",release-4.7.1,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorage.java/," void clear()",release-4.7.1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/," boolean processCompares(TxnOp<K, V> op)",release-4.7.1,9,8,2,1,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/MetaRangeImpl.java/,"private RangeMetadata unsafeGetDataRange(long rangeId) throws DataRangeNotFoundException",release-4.7.1,7,6,2,1,1,6,1,8,7.0,9.0,25.26619429851844,0.6666666666666666,16.844129532345626,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/,"private List<KeyValue<K, V>> toKvs(List<byte[]> keys, List<MVCCRecord> records)",release-4.7.1,14,8,2,1,2,17,2,25,19.0,27.0,114.6940428629768,1.4705882352941178,168.66771009261296,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/,"private PutResult<K, V> put(long revision, WriteBatch batch, PutOp<K, V> op)",release-4.7.1,74,56,8,7,4,46,10,100,50.0,110.0,620.8241808752197,4.3478260869565215,2699.235569022694,2,1,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthProviderFactoryFactory.java/,"public void init(AuthCallbacks.GenericCallback<AuthToken> cb)",release-4.7.1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,yes,yes
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/," void increment(K key, long amount, long revision)",release-4.7.1,10,8,2,1,2,16,6,20,18.0,26.0,108.41805003750011,1.25,135.52256254687512,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/,"public synchronized KVIterator<K, V> range(K from, K to)",release-4.7.1,20,17,3,2,2,18,4,31,20.0,35.0,151.26748332105768,1.7222222222222223,260.5162212751549,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/store/MVCCStoreFactoryImpl.java/,"public CompletableFuture<Void> closeStores(long scId)",release-4.7.1,17,14,2,1,2,16,2,21,18.0,23.0,95.90827503317318,1.3125,125.8796109810398,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/,"public synchronized V get(K key)",release-4.7.1,20,13,3,2,3,23,5,31,26.0,36.0,169.21582985307933,2.0217391304347827,342.11026470296474,1,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/ClientAuthProvider.java/," void init(AuthCallbacks.GenericCallback<AuthToken> cb)",release-4.7.1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,yes,yes
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/MetaRangeImpl.java/,"public CompletableFuture<Boolean> delete(long streamId)",release-4.7.1,8,5,1,0,1,11,1,12,12.0,13.0,46.604512509375034,0.5454545454545454,25.420643186931834,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/acl/ZKAccessControl.java/," static AccessControlEntry deserialize(String zkPath, byte[] data) throws IOException",release-4.7.1,15,13,2,1,1,9,1,11,10.0,12.0,39.863137138648355,0.6111111111111112,24.360806029173997,1,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorageRocksDB.java/,"public long count() throws IOException",release-4.7.1,8,6,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/," void delete(K key, long revision)",release-4.7.1,12,8,2,1,2,13,4,17,15.0,21.0,82.0447025077789,1.3076923076923077,107.28922635632625,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/store/MVCCStoreFactoryImpl.java/,"private ScheduledExecutorService chooseCheckpointIOExecutor(long streamId)",release-4.7.1,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/,"public IncrementResult<K, V> increment(long revision, IncrementOp<K, V> op)",release-4.7.1,14,12,1,0,0,10,0,18,10.0,18.0,59.794705707972525,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongHierarchicalLedgerManager.java/,"public synchronized boolean hasNext() throws IOException",release-4.7.1,5,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/," synchronized PutResult<K, V> processPut(long revision, PutOp<K, V> op)",release-4.7.1,18,16,2,1,2,11,2,18,13.0,20.0,74.00879436282185,1.6363636363636365,121.10529986643576,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/MetaRangeImpl.java/,"public CompletableFuture<ServingState> updateServingState(ServingState state)",release-4.7.1,15,12,1,0,1,17,3,20,18.0,23.0,95.90827503317318,0.5882352941176471,56.41663237245481,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/,"protected byte[] getRawBytes(K key, byte[] keyBytes)",release-4.7.1,7,6,1,0,1,8,3,8,9.0,11.0,34.86917501586544,0.5,17.43458750793272,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorageRocksDB.java/,"public void sync() throws IOException",release-4.7.2,8,6,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookieAuthProvider.java/," void close()",release-4.7.2,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongHierarchicalLedgerManager.java/,"public long getLedgerId(String pathName) throws IOException",release-4.7.2,8,6,2,1,2,10,3,13,12.0,16.0,57.359400011538504,1.3,74.56722001500006,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/acl/ZKAccessControl.java/,"public void processResult(int rc, String path, Object ctx, Stat stat)",release-4.7.2,9,7,2,1,2,10,2,14,12.0,16.0,57.359400011538504,1.4,80.3031600161539,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/rocksdb/checkpoint/RocksCheckpointer.java/,"public String checkpointAtTxid(byte[] txid) throws StateStoreException",release-4.7.2,10,3,1,0,0,9,0,10,9.0,10.0,31.699250014423125,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/," synchronized V putIfAbsent(K key, V value, long revision)",release-4.7.2,19,14,3,2,2,14,2,24,16.0,26.0,104.0,1.7142857142857142,178.28571428571428,1,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorageRocksDB.java/,"public void flush() throws IOException",release-4.7.2,8,6,1,0,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/metadata/BKDLConfig.java/,"public String getACLRootPath()",release-4.7.2,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorageRocksDB.java/,"public boolean hasNext()",release-4.7.2,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/server/src/main/java/org/apache/bookkeeper/stream/server/StreamStorageLifecycleComponent.java/,"protected void doStop()",release-4.7.2,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/metadata/BKDLConfig.java/,"public boolean isFederatedNamespace()",release-4.7.2,3,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/metadata/BKDLConfig.java/,"public String getDlZkServersForWriter()",release-4.7.2,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/,"private void putRaw(byte[] keyBytes, V value)",release-4.7.2,7,6,1,0,0,8,0,8,8.0,8.0,24.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java/," long newTxnId()",release-4.7.2,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorage.java/," void put(byte[] key, byte[] value) throws IOException",release-4.7.2,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/,"private void executeBatch(WriteBatch batch)",release-4.7.2,7,6,1,0,1,7,1,7,8.0,8.0,24.0,0.5,12.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorageRocksDB.java/,"public void close() throws IOException",release-4.7.2,9,7,1,0,0,7,0,12,7.0,12.0,33.68825906469125,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/ClientAuthProvider.java/," void init(ClientConfiguration conf) throws IOException",release-4.7.2,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookieAuthProvider.java/," String getPluginName()",release-4.7.2,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,yes,yes
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/acl/ZKAccessControl.java/,"public static CompletableFuture<ZKAccessControl> read(final ZooKeeperClient zkc, final String zkPath, Watcher watcher)",release-4.7.2,28,22,2,1,1,23,1,38,24.0,39.0,178.81353752812512,0.8260869565217391,147.71553100149467,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/acl/ZKAccessControl.java/,"public void processResult(int rc, String path, Object ctx)",release-4.7.2,9,6,2,1,2,9,3,16,11.0,19.0,65.72920075410866,1.7777777777777777,116.85191245174872,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/MetaRangeImpl.java/,"public NavigableMap<Long, RangeMetadata> unsafeGetRanges()",release-4.7.2,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/,"public void delete(K key)",release-4.7.2,8,5,1,0,0,8,0,9,8.0,9.0,27.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/acl/ZKAccessControl.java/,"public String getZKPath()",release-4.7.2,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java/,"public void channelRead(ChannelHandlerContext ctx, Object msg) throws Exception",release-4.7.2,44,33,9,6,3,42,4,72,45.0,76.0,417.38083532105526,2.571428571428571,1073.2650051112848,6,0,0,0,0,0,1,0,yes,yes
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/,"private void ensureIteratorOpen()",release-4.7.2,5,4,2,1,1,4,2,4,5.0,6.0,13.931568569324174,0.5,6.965784284662087,1,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorage.java/," long count() throws IOException",release-4.7.2,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorageRocksDB.java/,"public Entry<byte[], byte[]> getFloor(byte[] key) throws IOException",release-4.7.2,28,18,4,3,1,11,2,26,12.0,28.0,100.37895002019238,1.1818181818181819,118.62966820568191,2,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SubTreeCache.java/,"private synchronized void handleEvent(WatchedEvent event)",release-4.7.2,7,6,1,0,0,5,0,7,5.0,7.0,16.253496664211536,0.0,0.0,0,0,0,0,0,0,1,0,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookieAuthProvider.java/," void init(ServerConfiguration conf) throws IOException",release-4.7.2,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,yes,yes
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/MetaRangeImpl.java/,"public long unsafeGetCreationTime()",release-4.7.2,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorageRocksDB.java/,"public CloseableIterator<Entry<byte[], byte[]>> iterator()",release-4.7.2,27,15,1,0,1,12,2,21,13.0,23.0,85.11011351724513,0.875,74.47134932758948,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/metadata/stream/MetaRangeImpl.java/,"public synchronized StreamProperties unsafeGetStreamProperties()",release-4.7.2,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/,"private void updateLastRevision(long revision)",release-4.7.2,9,7,3,2,1,4,2,6,5.0,8.0,18.575424759098897,0.75,13.931568569324174,2,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/metadata/BKDLConfig.java/,"public BKDLConfig setACLRootPath(String aclRootPath)",release-4.7.2,4,3,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/,"public synchronized void execute()",release-4.7.2,17,13,2,1,2,12,2,14,14.0,16.0,60.91767875292166,1.1666666666666667,71.07062521174194,1,0,0,0,0,0,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthProviderFactoryFactory.java/,"public ClientAuthProvider newProvider(ClientConnectionPeer addr, AuthCallbacks.GenericCallback<Void> completeCb)",release-4.7.2,10,6,1,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,0,0,0,1,0,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/KeyValueStorage.java/," void delete(byte[] key) throws IOException",release-4.7.2,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/,"private KV<K, V> getKvPair()",release-4.7.2,3,2,1,0,0,6,0,8,6.0,8.0,20.67970000576925,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/acl/ZKAccessControl.java/,"public boolean equals(Object obj)",release-4.7.2,9,6,2,1,2,7,2,11,9.0,13.0,41.20902501875006,1.5714285714285714,64.75703931517867,1,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java/,"protected Pair<RocksDB, List<ColumnFamilyHandle>> openLocalDB(File dir, DBOptions options, ColumnFamilyOptions cfOpts) throws StateStoreException",release-4.7.2,6,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/,"private void skipFirstKey()",release-4.7.2,9,8,3,2,1,6,1,7,7.0,8.0,22.458839376460833,0.5833333333333334,13.100989636268821,2,0,0,0,0,0,1,0,no,no
bookkeeper,/stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java/,"public synchronized TxnResult<K, V> txn(long revision, TxnOp<K, V> op)",release-4.7.2,14,12,1,0,0,10,0,18,10.0,18.0,59.794705707972525,0.0,0.0,0,0,0,0,0,0,1,0,no,no
